course_id,tag
SPMT265,Undergraduate
SPMT270,Undergraduate
SPMT272,Undergraduate
SPMT285,Undergraduate
SPMT289,Undergraduate
SPMT291,Undergraduate
SPMT295,Undergraduate
SPMT304,Advanced
SPMT316,Advanced
SPMT319,Advanced
SPMT321,Advanced
SPMT330,Advanced
SPMT333,Advanced
SPMT336,Advanced
SPMT337,Advanced
SPMT340,Advanced
SPMT360,Advanced
SPMT362,Advanced
SPMT364,Advanced
SPMT366,Advanced
SPMT370,Advanced
SPMT372,Advanced
SPMT374,Advanced
SPMT401,Advanced
SPMT402,Advanced
SPMT412,Advanced
SPMT420,Advanced
SPMT421,Advanced
SPMT422,Advanced
SPMT423,Advanced
SPMT450,Advanced
SPMT455,Advanced
SPMT460,Advanced
SPMT462,Advanced
SPMT470,Advanced
SPMT472,Advanced
SPMT481,Advanced
SPMT482,Advanced
SPMT483,Advanced
SPMT484,Advanced
SPMT485,Advanced
SPMT489,Advanced
SPMT491,Advanced
STAT182,Undergraduate
STAT201,Undergraduate
STAT205,Undergraduate
STAT211,Undergraduate
STAT212,Undergraduate
STAT301,Advanced
STAT302,Advanced
STAT303,Advanced
STAT307,Advanced
STAT312,Advanced
STAT315,Advanced
STAT335,Advanced
STAT404,Advanced
STAT406,Advanced
STAT407,Advanced
STAT408,Advanced
STAT414,Advanced
STAT415,Advanced
STAT421,Advanced
STAT424,Advanced
STAT426,Advanced
STAT436,Advanced
STAT438,Advanced
STAT445,Advanced
STAT446,Advanced
STAT447,Advanced
STAT459,Advanced
STAT482,Advanced
STAT483,Advanced
STAT484,Advanced
STAT485,Advanced
STAT486,Advanced
STAT489,Advanced
STAT491,Advanced
TCMG476,Advanced
TCMG484,Advanced
TCMG485,Advanced
TCMG489,Advanced
TCMG491,Advanced
TEED425,Advanced
TEFB273,Undergraduate
TEFB322,Advanced
TEFB324,Advanced
TEFB371,Advanced
TEFB401,Advanced
TEFB404,Advanced
TEFB406,Advanced
TEFB407,Advanced
TEFB410,Advanced
TEFB412,Advanced
TEFB413,Advanced
TEFB426,Advanced
TEFB429,Advanced
THEA103,Undergraduate
THEA110,Undergraduate
THEA112,Undergraduate
THEA200,Undergraduate
THEA210,Undergraduate
THEA220,Undergraduate
THEA245,Undergraduate
THEA250,Undergraduate
THEA255,Undergraduate
THEA281,Undergraduate
THEA289,Undergraduate
THEA300,Advanced
THEA304,Advanced
THEA307,Advanced
THEA310,Advanced
THEA320,Advanced
THEA342,Advanced
THEA345,Advanced
THEA355,Advanced
THEA360,Advanced
THEA370,Advanced
THEA379,Advanced
THEA386,Advanced
THEA390,Advanced
THEA392,Advanced
THEA401,Advanced
THEA410,Advanced
THEA435,Advanced
THEA441,Advanced
THEA482,Advanced
THEA489,Advanced
UGST181,Undergraduate
UGST182,Undergraduate
UGST285,Undergraduate
UGST311,Advanced
UGST405,Advanced
UGST484,Advanced
UGST485,Advanced
UGST491,Advanced
UGST492,Advanced
UGST497,Advanced
URPN201,Undergraduate
URPN202,Undergraduate
URPN203,Undergraduate
URPN204,Undergraduate
URPN210,Undergraduate
URPN220,Undergraduate
URPN240,Undergraduate
URPN291,Undergraduate
URPN302,Advanced
URPN310,Advanced
URPN320,Advanced
URPN325,Advanced
URPN326,Advanced
URPN330,Advanced
URPN331,Advanced
URPN340,Advanced
URPN360,Advanced
URPN361,Advanced
URPN369,Advanced
URPN370,Advanced
URPN371,Advanced
URPN372,Advanced
URPN401,Advanced
URPN409,Advanced
URPN420,Advanced
URPN440,Advanced
URPN450,Advanced
URPN451,Advanced
URPN460,Advanced
URPN467,Advanced
URPN469,Advanced
URPN470,Advanced
URPN471,Advanced
URPN481,Advanced
URPN483,Advanced
URPN484,Advanced
URPN485,Advanced
URPN489,Advanced
URPN491,Advanced
URPN493,Advanced
URPN494,Advanced
VIBS102,Undergraduate
VIBS111,Undergraduate
VIBS201,Undergraduate
VIBS204,Undergraduate
VIBS210,Undergraduate
VIBS211,Undergraduate
VIBS222,Undergraduate
VIBS243,Undergraduate
VIBS277,Undergraduate
VIBS285,Undergraduate
VIBS289,Undergraduate
VIBS305,Advanced
VIBS310,Advanced
VIBS311,Advanced
VIBS343,Advanced
VIBS401,Advanced
VIBS402,Advanced
VIBS407,Advanced
VIBS408,Advanced
VIBS411,Advanced
VIBS413,Advanced
VIBS420,Advanced
VIBS422,Advanced
VIBS424,Advanced
VIBS426,Advanced
VIBS443,Advanced
VIBS445,Advanced
VIBS446,Advanced
VIBS447,Advanced
VIBS450,Advanced
VIBS456,Advanced
VIBS485,Advanced
VIBS489,Advanced
VIBS491,Advanced
VIST101,Undergraduate
VIST105,Undergraduate
VIST106,Undergraduate
VIST110,Undergraduate
VIST131,Undergraduate
VIST170,Undergraduate
VIST172,Undergraduate
VIST173,Undergraduate
VIST201,Undergraduate
VIST205,Undergraduate
VIST206,Undergraduate
VIST210,Undergraduate
VIST215,Undergraduate
VIST216,Undergraduate
VIST225,Undergraduate
VIST235,Undergraduate
VIST270,Undergraduate
VIST272,Undergraduate
VIST275,Undergraduate
VIST282,Undergraduate
VIST283,Undergraduate
VIST284,Undergraduate
VIST289,Undergraduate
VIST301,Advanced
VIST305,Advanced
VIST310,Advanced
VIST311,Advanced
VIST325,Advanced
VIST327,Advanced
VIST331,Advanced
VIST333,Advanced
VIST339,Advanced
VIST354,Advanced
VIST357,Advanced
VIST370,Advanced
VIST371,Advanced
VIST372,Advanced
VIST374,Advanced
VIST375,Advanced
VIST386,Advanced
VIST401,Advanced
VIST405,Advanced
VIST406,Advanced
VIST408,Advanced
VIST409,Advanced
VIST415,Advanced
VIST419,Advanced
VIST420,Advanced
VIST425,Advanced
VIST428,Advanced
VIST429,Advanced
VIST432,Advanced
VIST439,Advanced
VIST441,Advanced
VIST442,Advanced
VIST443,Advanced
VIST465,Advanced
VIST470,Advanced
VIST472,Advanced
VIST474,Advanced
VIST475,Advanced
VIST476,Advanced
VIST477,Advanced
VIST480,Advanced
VIST484,Advanced
VIST485,Advanced
VIST487,Advanced
VIST489,Advanced
VIST491,Advanced
VIST494,Advanced
VLCS422,Advanced
VLCS485,Advanced
VLCS491,Advanced
VSCS485,Advanced
VSCS491,Advanced
VTPB212,Undergraduate
VTPB221,Undergraduate
VTPB285,Undergraduate
VTPB289,Undergraduate
VTPB301,Advanced
VTPB303,Advanced
VTPB334,Advanced
VTPB405,Advanced
VTPB407,Advanced
VTPB408,Advanced
VTPB409,Advanced
VTPB410,Advanced
VTPB411,Advanced
VTPB415,Advanced
VTPB421,Advanced
VTPB425,Advanced
VTPB426,Advanced
VTPB438,Advanced
VTPB460,Advanced
VTPB485,Advanced
VTPB487,Advanced
VTPB489,Advanced
VTPB491,Advanced
VTPP123,Undergraduate
VTPP207,Undergraduate
VTPP208,Undergraduate
VTPP223,Undergraduate
VTPP224,Undergraduate
VTPP234,Undergraduate
VTPP235,Undergraduate
VTPP281,Undergraduate
VTPP285,Undergraduate
VTPP289,Undergraduate
VTPP291,Undergraduate
VTPP323,Advanced
VTPP330,Advanced
VTPP401,Advanced
VTPP404,Advanced
VTPP405,Advanced
VTPP420,Advanced
VTPP423,Advanced
VTPP424,Advanced
VTPP425,Advanced
VTPP427,Advanced
VTPP434,Advanced
VTPP435,Advanced
VTPP438,Advanced
VTPP444,Advanced
VTPP452,Advanced
VTPP481,Advanced
VTPP485,Advanced
VTPP489,Advanced
VTPP491,Advanced
WFSC425,Advanced
WGST200,Undergraduate
WGST205,Undergraduate
WGST207,Undergraduate
WGST210,Undergraduate
WGST213,Undergraduate
WGST220,Undergraduate
WGST285,Undergraduate
WGST289,Undergraduate
WGST291,Undergraduate
WGST300,Advanced
WGST303,Advanced
WGST315,Advanced
WGST316,Advanced
WGST318,Advanced
WGST320,Advanced
WGST330,Advanced
WGST333,Advanced
WGST334,Advanced
WGST342,Advanced
WGST343,Advanced
WGST367,Advanced
WGST369,Advanced
WGST374,Advanced
WGST377,Advanced
WGST394,Advanced
WGST401,Advanced
WGST403,Advanced
WGST404,Advanced
WGST407,Advanced
WGST410,Advanced
WGST411,Advanced
WGST413,Advanced
WGST420,Advanced
WGST421,Advanced
WGST428,Advanced
WGST430,Advanced
WGST445,Advanced
WGST461,Advanced
WGST462,Advanced
WGST463,Advanced
WGST470,Advanced
WGST473,Advanced
WGST474,Advanced
WGST476,Advanced
WGST477,Advanced
WGST481,Advanced
WGST484,Advanced
WGST485,Advanced
WGST489,Advanced
WGST491,Advanced
ZOOL289,Undergraduate
ZOOL291,Undergraduate
ZOOL489,Advanced
ZOOL491,Advanced
